LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1398,MORE INFO,LEVEL
درآمدها,مالیات,مالیات بر واردات,حقوق ورودی دستگاه‌های اجرایی,,,حقوق ورودی دستگاه‌های اجرایی (جمعی - خرجی) ۱,ردیف شماره ۱۱۰۴۰۳ از جدول شماره ۵,,0.000,0.000,0.000,0.000,,4
درآمدها,مالیات,مالیات بر واردات,یک درصد عوارض بر واردات,,,یک درصد عوارض بر واردات,ردیف شماره ۱۱۰۴۰۵ از جدول شماره ۵,,0.000,0.000,340.000,340.000,,4
درآمدها,مالیات,مالیات بر واردات,ثبت معافیت‌ها و تخفیفات گمرکی,,,ثبت معافیت‌ها و تخفیفات گمرکی به نرخ صفر (جمعی - خرجی) ۱,ردیف شماره ۱۱۰۴۰۶ از جدول شماره ۵,,0.000,0.000,0.000,0.000,,4
درآمدها,مالیات,مالیات بر واردات,درآمدهای قانون مدیریت حمل و مقل,,,حقوق ورودی موضوع ماده ۲ قانون مدیریت حمل و نقل سوخت (جمعی - خرجی),ردیف شماره ۱۱۰۴۰۸ از جدول شماره ۵,,0.000,0.000,0.000,0.000,,4
درآمدها,مالیات,مالیات بر واردات,استرداد حقوق ورودی,,,استرداد حقوق ورودی کاﻻهای وارداتی موضوع بند ب تبصره ۷,ردیف شماره ۱۱۰۴۰۹ از جدول شماره ۵,,0.000,0.000,0.000,0.000,,4
درآمدها,مالیات,مالیات بر واردات,,,,مالیات بر واردات,ردیف شماره ۱۱۰۴۰۰ از جدول شماره ۵,,"26,915.000",0.000,873.300,"27,788.300",,3
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات بنزین,,,مالیات بر فروش فرآورده‌های نفتی-مالیات بر بنزین به میزان ۲۰درصد قیمت مصوب فروش,ردیف شماره ۱۱۰۵۰۱ از جدول شماره ۵,,"5,750.000",0.000,58.081,"5,808.081",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,دو درصد مالیات سایر کالاها,,,دو درصد مالیات سایر کاﻻها (معوق),ردیف شماره ۱۱۰۵۰۲ از جدول شماره ۵,,0.000,10.000,0.101,10.101,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,عوارض خروج از کشور,,,عوارض خروج مسافر از مرزهای کشور,ردیف شماره ۱۱۰۵۰۴ از جدول شماره ۵,,0.000,"1,400.000",0.000,"1,400.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,درآمدهای قانونی (مربوط به شهرداری‌ها),,,مالیات موضوع تبصره ۳ ماده ۶ قانون تجمیع عوارض و درآمد موضوع تبصره یک ماده ۳۹ قانون مالیات بر ارزش افزوده,ردیف شماره ۱۱۰۵۰۵ از جدول شماره ۵,,0.000,0.000,"1,360.041","1,360.041",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات فروش سیگار,,,مالیات بر فروش سیگار - بر اساس ﻻزم اﻻجرا نبودن قانون ممنوعیت ورود برخی از کاﻻهای ﻏیر ضروری مصوب ۲۲ شهریور ۱۳۷۴ و مجاز بودن تامین کسری سیگار از طریق واردات,ردیف شماره ۱۱۰۵۰۶ از جدول شماره ۵,,0.000,625.000,6.313,631.313,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات نقل و انتقالات اتومبیل,,,مالیات بر نقل و انتقاﻻت اتومبیل,ردیف شماره ۱۱۰۵۰۷ از جدول شماره ۵,,0.000,780.000,7.879,787.879,,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات شماره‌گذاری خودرو,,,مالیات شماره گذاری خودرو,ردیف شماره ۱۱۰۵۰۸ از جدول شماره ۵,,0.000,"1,400.000",14.141,"1,414.141",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات ارزش افزوده,,,مالیات بر ارزش افزوده,ردیف شماره ۱۱۰۵۱۲ از جدول شماره ۵,,0.000,"38,606.800",389.968,"38,996.768",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,یک درصد مالیات ارزش افزوده برای سلامت,,,درآمد حاصل از یک درصد نرخ مالیات بر ارزش افزوده موضوع ماده ۳۷ قانون الحاق برخی مواد به قانون تنظیم بخشی از مقررات مالی دولت (۲) ۱,ردیف شماره ۱۱۰۵۱۳ از جدول شماره ۵,,0.000,"9,651.700",97.492,"9,749.192",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات افزوده برای توسعه ورزش,,,۲۷ صدم درصد از ۳درصد تعرفه مالیات بر ارزش افزوده شهرداری‌ها برای توسعه ورزش مدارس، ورزش همگانی، ورزش روستایی وعشایری، ورزش بانوان وزیرساخت‌های ورزشی به ویژه در حوزه معلولین و جانبازان,ردیف شماره ۱۱۰۵۱۴ از جدول شماره ۵,,"1,158.200",0.000,11.699,"1,169.899",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,مالیات بر مصرف سیگار,,,مالیات بر مصرف سیگار,ردیف شماره ۱۱۰۵۱۵ از جدول شماره ۵,,"1,500.000",0.000,0.000,"1,500.000",,4
درآمدها,مالیات,مالیات بر کالا و خدمات,,,,مالیات بر کاﻻها و خدمات,ردیف شماره ۱۱۰۵۰۰ از جدول شماره ۵,,"8,408.200","52,473.500","1,945.715","62,827.415",,3
درآمدها,مالیات,,,,,درآمدهای مالیاتی,ردیف شماره ۱۱۰۰۰۰ از جدول شماره ۵,,"47,789.700","105,784.900","3,357.681","156,932.281",,2
درآمدها,حق بیمه,,,,,درآمدهای ناشی از کمکهای اجتماعی/ حق بیمه/ حق بیمه شخص ثالث، سرنشین و مازاد,ردیف شماره ۱۲۰۱۰۲ از جدول شماره ۵,,0.000,0.000,"1,900.000","1,900.000",,2
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های دولتی (۵۰درصد سود ویژه و سود سهام شرکت نفت),,,سود سهام ابرازی (۵۰درصد سود ویژه و سود سهام شرکت نفت - علی الحساب سال جاری) کلیه شرکت‌های دولتی,ردیف شماره ۱۳۰۱۰۱ از جدول شماره ۵,,"11,067.063",0.000,0.000,"11,067.063",,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام معوقه شرکت‌های دولتی,,,سود سهام معوقه شرکت‌های دولتی,ردیف شماره ۱۳۰۱۰۵ از جدول شماره ۵,,432.937,0.000,0.000,432.937,,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,سود سهام شرکت‌های نیمه دولتی,,,سود سهام شرکت‌های با سهم دولتی کمتر از پنجاه درصد,ردیف شماره ۱۳۰۱۰۸ از جدول شماره ۵,,500.000,0.000,0.000,500.000,,4
درآمدها,حق مالکیت دولت,سود سهام دولتی,,,,سود سهام شرکت‌های دولتی,ردیف شماره ۱۳۰۱۰۰ از جدول شماره ۵,,"12,000.000",0.000,0.000,"12,000.000",,3
درآمدها,حق مالکیت دولت,درآمد اجاره ,,,,درآمدهای حاصل از اجاره/ درآمدهای حاصل از اجاره ساختمانها و اراضی (از جمله امکانات، اماکن و فضاهای آموزشی، فرهنگی، هنری و ورزشی کلیه دستگاه‌های اجرایی) ۱,ردیف شماره ۱۳۰۳۰۱ از جدول شماره ۵,,66.950,19.000,321.600,407.550,,3
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حق امتیاز شبکه (ارتباطات و فناوری اطلاعات),,,درآمد حاصل از مالکیت دولت در بخش ارتباطات و فناوری اطلاعات - حق امتیاز شبکه و جریمه عدم انجام تعهدات,ردیف شماره ۱۳۰۴۰۴ از جدول شماره ۵,,"6,090.000",0.000,0.000,"6,090.000",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,نیم درصد درآمد مشمول مالیات بانک‌های کشور,,,نیم درصد درآمد مشمول مالیات بانک‌های کشور (موضوع قانون تهیه مسکن برای افراد کم درآمد) ۱,ردیف شماره ۱۳۰۴۰۵ از جدول شماره ۵,,30.000,0.000,0.000,30.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,بهره مالکانه و حقوق دولتی معادن,,,درآمد حاصل از بهره مالکانه و حقوق دولتی معادن,ردیف شماره ۱۳۰۴۰۸ از جدول شماره ۵,,"1,500.000",0.000,0.000,"1,500.000",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد نامبرینگ (شماره‌گذاری مخابراتی),,,درآمد حاصل از نامبرینﮓ (شماره گذاری مخابراتی) ۱,ردیف شماره ۱۳۰۴۱۳ از جدول شماره ۵,,86.100,0.000,0.000,86.100,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد از حق‌السهم سازمان,,,درآمد حاصل از حق السهم سازمان,ردیف شماره ۱۳۰۴۱۴ از جدول شماره ۵,,70.000,0.000,0.000,70.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد فعالیت‌های نظام تایید صلاحیت,,,درآمد حاصل از فعالیت‌های نظام تایید صلاحیت,ردیف شماره ۱۳۰۴۱۵ از جدول شماره ۵,,5.500,0.000,0.000,5.500,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد بهره مالکانه طرح‌های منابع طبیعی,,,درآمد حاصل از بهره مالکانه و حق بهره برداری طرح‌های منابع طبیعی و انتفاع و تﻐییر نمایندگی اراضی ملی و دولتی,ردیف شماره ۱۳۰۴۱۶ از جدول شماره ۵,,17.000,0.000,0.000,17.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد حاصل از قانون اصلاح قانون معادن,,,درآمد حاصل از تبصره‌های ۲ و ۳ ماده ۶ قانون اصلاح قانون معادن,ردیف شماره ۱۳۰۴۱۸ از جدول شماره ۵,,15.000,0.000,0.000,15.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد صدور مجوزهای شورای عالی فضای مجازی,,,درآمد حاصل از حق مالکیت دولت در بخش ارتباطات و فناوری اطلاعات - مجوزهای صادر شده توسط شورای عالی فضای مجازی,ردیف شماره ۱۳۰۴۲۰ از جدول شماره ۵,,1.000,0.000,0.000,1.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,حقوق انحصار محصولات دخانی,,,درآمد وزارت صنعت، معدن و تجارت بابت حقوق انحصار و صدور مجوز توزیع محصوﻻت دخانی,ردیف شماره ۱۳۰۴۲۱ از جدول شماره ۵,,100.000,0.000,0.000,100.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد فروش هولوگرام حامل‌های دیجیتال,,,درآمد حاصل از فروش تمام نگاشت (هولوگرام) حامل‌های دیجیتال,ردیف شماره ۱۳۰۴۲۲ از جدول شماره ۵,,3.000,0.000,0.000,3.000,,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,یک درصد هزینه بانک‌ها و شرکت‌های دولتی,,,یک درصد هزینه شرکت‌های دولتی، بانک‌ها و موسسات انتفاعی وابسته به دولت سودده,ردیف شماره ۱۳۰۴۲۵ از جدول شماره ۵,,"5,257.000",0.000,0.000,"5,257.000",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد ناشی از ده درصد وجوه حاصل از اجرای قانون هدفمند کردن یارانه‌ها موضوع ماده ۴۶ الحاق (۲) - اجرای طرح تحول سلامت,,,درآمد ناشی از ده درصد وجوه حاصل از اجرای قانون هدفمند کردن یارانه‌ها موضوع ماده ۴۶ الحاق (۲) - اجرای طرح تحول سلامت,ردیف شماره ۱۳۰۴۲۸ از جدول شماره ۵,,0.000,0.000,"4,900.000","4,900.000",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,درآمد ناشی از اجرای قانون هدفمندی یارانه‌ها برای معلولین,,,درآمد ناشی از اجرای قانون هدفمند کردن یارانه‌ها برای اجرای قانون حمایت از معلولین,ردیف شماره ۱۳۰۴۲۹ از جدول شماره ۵,,0.000,0.000,"1,100.000","1,100.000",,4
درآمدها,حق مالکیت دولت,سایر درآمدهای مالکیتی,,,,سایر درآمدهای حاصل از مالکیت دولت,ردیف شماره ۱۳۰۴۰۰ از جدول شماره ۵,,"13,174.600",0.000,"6,000.000","19,174.600",,3
درآمدها,حق مالکیت دولت,,,,,درآمدهای حاصل از مالکیت دولت,ردیف شماره ۱۳۰۰۰۰ از جدول شماره ۵,,"25,241.550",19.000,"6,321.600","31,582.150",,2
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات قضایی,,,درآمد حاصل از خدمات قضایی,ردیف شماره ۱۴۰۱۰۱ از جدول شماره ۵,,"3,625.000",157.000,0.000,"3,782.000",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات آموزشی و فرهنگی,,,درآمد حاصل از خدمات آموزشی و فرهنگی,ردیف شماره ۱۴۰۱۰۳ از جدول شماره ۵,,209.750,0.650,"2,794.296","3,004.696",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات بهداشتی و درمانی,,,درآمد حاصل از خدمات بهداشتی - درمانی,ردیف شماره ۱۴۰۱۰۴ از جدول شماره ۵,,80.000,0.000,"31,432.712","31,512.712",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات کشاورزی,,,درآمد حاصل از خدمات کشاورزی، صنعتی و معدنی، اکتشافی و حق فنی استعلامات تطبیق اراضی,ردیف شماره ۱۴۰۱۰۵ از جدول شماره ۵,,117.000,10.110,131.700,258.810,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات مخابراتی,,,درآمد حاصل از خدمات مخابراتی - حق استفاده از فرکانس رادیویی,ردیف شماره ۱۴۰۱۰۶ از جدول شماره ۵,,185.000,0.000,0.000,185.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات پژوهشی و تحقیقاتی,,,درآمد حاصل از خدمات پژوهشی و تحقیقاتی,ردیف شماره ۱۴۰۱۰۷ از جدول شماره ۵,,0.000,0.000,"1,337.512","1,337.512",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمدخدمات آزمایشگاهی,,,درآمد حاصل از خدمات آزمایشگاهی,ردیف شماره ۱۴۰۱۰۸ از جدول شماره ۵,,0.000,10.000,22.100,32.100,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات کنسولی,,,درآمد حاصل از خدمات کنسولی,ردیف شماره ۱۴۰۱۰۹ از جدول شماره ۵,,0.000,0.000,"1,000.000","1,000.000",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد آزمایش استاندارد,,,درآمد حاصل از انجام آزمایش استاندارد دستگاه‌های کمک ناوبری در داخل و خارج از کشور و صدور و تمدید گواهینامه، اجازه نامه و پروانه بهره برداری هوایی «در چارچوب مجوزهای قانونی»,ردیف شماره ۱۴۰۱۱۰ از جدول شماره ۵,,0.000,0.000,95.000,95.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات ثبتی,,,درآمد حاصل از خدمات ثبتی,ردیف شماره ۱۴۰۱۱۱ از جدول شماره ۵,,0.060,852.500,617.500,"1,470.060",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات گمرکی,,,درآمد حاصل از خدمات گمرکی,ردیف شماره ۱۴۰۱۱۲ از جدول شماره ۵,,0.000,150.000,0.000,150.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد صدور، تعویض و تمدید گذرنامه,,,درآمد حاصل از صدور، تعویض و تمدید گذرنامه,ردیف شماره ۱۴۰۱۱۳ از جدول شماره ۵,,0.000,500.000,0.000,500.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد واگذاری و تعویض پلاک خودرو ,,,درآمد حاصل از واگذاری و تعویض پلاک خودرو و موتور سیکلت,ردیف شماره ۱۴۰۱۱۴ از جدول شماره ۵,,750.000,0.000,0.000,750.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد بازارچه‌های مشترک مرزی,,,درآمد حاصل از ارائه خدمات و اجازه استفاده از امکانات بازارچه‌های مشترک مرزی (معادل وجوه واریزی در هر استان بر اساس موافقتنامه‌های مبادله شده برای اداره امور بازارچه‌ها در همان استان هزینه خواهد شد) ۱,ردیف شماره ۱۴۰۱۱۵ از جدول شماره ۵,,0.000,17.000,0.000,17.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد ارائه خدمات الکترونیکی,,,درآمد حاصل از ارائه خدمات الکترونیکی (به کلیه اشخاص حقیقی و حقوقی اعم از دولتی و ﻏیر دولتی),ردیف شماره ۱۴۰۱۱۶ از جدول شماره ۵,,230.000,0.000,0.000,230.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد هنرستان‌های فنی و حرفه‌ای,,,درآمد حاصل از هنرستانهای فنی و حرفه ای,ردیف شماره ۱۴۰۱۱۷ از جدول شماره ۵,,0.000,0.000,51.200,51.200,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد شوراهای آموزش و پرورش,,,درآمد حاصل از بند ۳ ماده ۱۳ و مواد ۱۶ و ۱۸ قانون تشکیل شوراهای آموزش و پرورش,ردیف شماره ۱۴۰۱۱۸ از جدول شماره ۵,,0.000,0.000,225.000,225.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد ماده ۹۹ قانون شهرداری ها,,,درآمد موضوع ماده ۹۹ قانون شهرداری ها,ردیف شماره ۱۴۰۱۱۹ از جدول شماره ۵,,0.000,13.000,0.000,13.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد فروش سایر خدمات,,,درآمد حاصل از فروش سایر خدمات,ردیف شماره ۱۴۰۱۲۰ از جدول شماره ۵,,148.800,50.750,"1,242.500","1,442.050",,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد حاصل از حق ثبت دارو,,,درآمد حاصل از حق الثبت: دارو یا مواد اولیه آن، کارخانه تولید کننده فرآورده‌های آرایشی- بهداشتی - ﻏذایی یا مواد اولیه، تجهیزات پزشکی - آزمایشگاهی,ردیف شماره ۱۴۰۱۲۱ از جدول شماره ۵,,0.000,0.000,59.000,59.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد ثبت بین المللی مالکیت صنعتی,,,درآمد حاصل از ثبت بین المللی مالکیت صنعتی,ردیف شماره ۱۴۰۱۲۳ از جدول شماره ۵,,4.000,0.000,0.000,4.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد تبدیل اسناد به میکروفیلم,,,درآمد حاصل از تبدیل اسناد به میکروفیلم,ردیف شماره ۱۴۰۱۲۴ از جدول شماره ۵,,0.000,0.000,0.100,0.100,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد حاصل از ورودی موزه‌ها ,,,درآمد حاصل از ورودی موزه‌ها و محوطه‌های تاریخی و سایر منافع حاصله,ردیف شماره ۱۴۰۱۲۵ از جدول شماره ۵,,10.615,35.000,65.000,110.615,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد تعویض سندهای مالکیت,,,درآمد حاصل از تعویض سندهای مالکیت (صدور سند تک‌برگ کاداستری),ردیف شماره ۱۴۰۱۴۱ از جدول شماره ۵,,240.000,0.000,0.000,240.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد صدور گواهی الکترونیکی,,,درآمد حاصل از صدور گواهی الکترونیکی,ردیف شماره ۱۴۰۱۴۲ از جدول شماره ۵,,2.000,0.000,0.000,2.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد موضوع ماده ۵ و تبصره ماده ۸ قانون برق,,,درآمد موضوع ماده ۵ و تبصره ماده ۸ قانون برق,ردیف شماره ۱۴۰۱۴۴ از جدول شماره ۵,,100.000,0.000,0.000,100.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد مراکز آموزشی - رفاهی,,,درآمد حاصل از مراکز آموزشی - رفاهی,ردیف شماره ۱۴۰۱۴۵ از جدول شماره ۵,,0.000,0.000,382.040,382.040,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد کارشناسی رسیدگی به شکایات مناقصات,,,درآمد حاصل از کارشناسی رسیدگی به شکایات مناقصات و هزینه پایش و بررسی پرونده‌های تشخیص صلاحیت عوامل فنی، اجرایی,ردیف شماره ۱۴۰۱۴۶ از جدول شماره ۵,,12.000,0.000,0.000,12.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد جذب و گزینش اعضای هیات علمی دانشگاه‌ها,,,درآمد حاصل از جذب و گزینش اعضای هیات علمی دانشگاه‌ها و مﺆسسات آموزش عالی,ردیف شماره ۱۴۰۱۴۷ از جدول شماره ۵,,0.000,0.000,2.000,2.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد صدور کارت هوشمند ملی,,,درآمد حاصل از ثبت نام و صدور کارت هوشمند ملی,ردیف شماره ۱۴۰۱۴۹ از جدول شماره ۵,,300.000,0.000,0.000,300.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد صدور گواهینامه هوشمند,,,درآمد حاصل از صدور گواهینامه هوشمند,ردیف شماره ۱۴۰۱۵۱ از جدول شماره ۵,,0.000,110.000,0.000,110.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد تعویق در تعویض گواهینامه,,,درآمد حاصل از تعویق در تعویض گواهینامه,ردیف شماره ۱۴۰۱۵۲ از جدول شماره ۵,,0.000,15.000,0.000,15.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد انگشت نگاری,,,درآمد حاصل از انگشت نگاری,ردیف شماره ۱۴۰۱۵۴ از جدول شماره ۵,,0.000,15.000,0.000,15.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد صدور کارت معافیت سربازی,,,درآمد حاصل از صدور کارت معافیت دائم مشموﻻن وظیفه از خدمت سربازی,ردیف شماره ۱۴۰۱۵۵ از جدول شماره ۵,,0.000,16.000,0.000,16.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد خدمات نهضت سوادآموزی,,,درآمد حاصل از خدمات نهضت سوادآموزی شامل کمکهای بین المللی، اجاره ساختمانها و سایر خدمات آموزشی، پرورشی، رایانه ای و فروش نشریات,ردیف شماره ۱۴۰۱۵۶ از جدول شماره ۵,,0.000,0.000,3.550,3.550,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمدهای خدمات انتظامی,,,درآمدهای حاصل از خدمات انتظامی,ردیف شماره ۱۴۰۱۵۷ از جدول شماره ۵,,0.000,200.000,0.000,200.000,,4
درآمدها,فروش کالا و خدمات,فروش خدمات,درآمد جذب و استخدام داوطلبان دانشگاه‌های افسری آجا,,,درآمد حاصل از جذب و استخدام داوطلبان دانشگاه‌های افسری آجا,ردیف شماره ۱۴۰۱۵۸ از جدول شماره ۵,,0.000,0.000,3.000,3.000,,4
