LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1397,MORE INFO,LEVEL
متفرقه,اعتبارات یارانه‌ها,سهم دولت از مسکن مهر,,,تخفیف عوارض پروانه، حمایت‌های مالی و تراکم وزیرساخت مسکن مهر (سهم دولت),ردیف شماره ۵۲۰۰۰۰ - ۵ از جدول شماره ۹,,0.000,225.000,0.000,225.000,,3
متفرقه,اعتبارات یارانه‌ها,سود تسهیلات مسکن مهر,,,یارانه سود تسهیلات مسکن روستایی و مسکن مهر,ردیف شماره ۵۲۰۰۰۰ - ۶ از جدول شماره ۹,,0.000,73.000,0.000,73.000,,3
متفرقه,اعتبارات یارانه‌ها,یارانه شیر مدارس,,,یارانه شیر مدارس,ردیف شماره ۵۲۰۰۰۰ - ۷ از جدول شماره ۹,,200.000,0.000,0.000,200.000,,3
متفرقه,اعتبارات یارانه‌ها,یارانه حمل و نقل ,,,یارانه بلیط حمل و نقل همگانی و یارانه بلیط مترو تهران و قطار شهری سایر شهرها (۱۷۰ میلیارد تومان، یارانه بلیط حمل و نقل همگانی ۷۵ میلیارد تومان، یارانه بلیت متروی تهران و قطار سایر شهرها براساس جابجایی مسافر و تعداد ناوگان),ردیف شماره ۵۲۰۰۰۰ - ۸ از جدول شماره ۹,,245.000,0.000,0.000,245.000,,3
متفرقه,اعتبارات یارانه‌ها,زیان شرکت‌های آب منطقه‌ای,,,کمک زیان شرکت‌های آب منطقه‌ای,ردیف شماره ۵۲۰۰۰۰ - ۹ از جدول شماره ۹,,90.000,0.000,0.000,90.000,,3
متفرقه,اعتبارات یارانه‌ها,یارانه خرید تضمینی گندم,,,یارانه خرید تضمینی گندم,ردیف شماره ۵۲۰۰۰۰ - ۱۰ از جدول شماره ۹,,"1,700.000",0.000,0.000,"1,700.000",,3
متفرقه,اعتبارات یارانه‌ها,جبران عدم النفع صندوق توسعه ملی,,,جبران عدم النفع صندوق توسعه ملی از بابت اعطای تنخواه جهت تامین ذخایر راهبردی,ردیف شماره ۵۲۰۰۰۰ - ۱۱ از جدول شماره ۹,,200.000,0.000,0.000,200.000,,3
متفرقه,اعتبارات یارانه‌ها,خرید تضمینی چای,,,ساماندهی تولید و خرید تضمینی چای کشور,ردیف شماره ۵۲۰۰۰۰ - ۱۲ از جدول شماره ۹,,124.500,0.000,0.000,124.500,,3
متفرقه,اعتبارات یارانه‌ها,ساماندهی تولید، فرآوری، بازار و مصرف شیر ,,,ساماندهی وضعیت تولید، فرآوری، بازار و مصرف شیر و تشکیل صندوق حمایت از توسعه زنجیره صنعت شیر کشور,ردیف شماره ۵۲۰۰۰۰ - ۱۳ از جدول شماره ۹,,25.000,0.000,0.000,25.000,,3
متفرقه,اعتبارات یارانه‌ها,,,,اعتبارات یارانه ها,ردیف شماره ۵۲۰۰۰۰ از جدول شماره ۹,,"3,434.500",348.000,0.000,"3,782.500",اعتبارات یارانه‌ها به جز دحل و خرج هدفمندی یارانه‌ها (یارانه‌های نقدی) است که خارج از جداول کلان، موضوع تبصره ۱۴ ماده واحده لایحه بودجه سال ۱۳۹۷ است.,2
متفرقه, درآمد - هزینه,اعتبارات دستگاه‌های اجرایی,,,اعتبارات درآمد - هزینه ای دستگاه‌های اجرایی,ردیف شماره ۵۳۰۰۰۰ - ۱ از جدول شماره ۹,,100.000,50.000,0.000,150.000,,3
متفرقه, درآمد - هزینه,درآمدهای استانی مشروط ,,,سازمان برنامه و بودجه کشور - اعتبار موضوع ارتقاء درآمدهای استانی - مشروط به افزایش درآمدهای استانی نسبت به مبلغ ۶۰۰۰۰۰ میلیارد ریال - توزیع در مقاطع سه ماهه,ردیف شماره ۵۳۰۰۰۰ - ۲ از جدول شماره ۹,,180.000,0.000,0.000,180.000,,3
متفرقه, درآمد - هزینه,حقوق و عوارض گمرکی دستگاه‌های اجرایی,,,حقوق و عوارض گمرکی دستگاه‌های اجرایی مشمول (جمعی - خرجی) شامل دیون معوقه,ردیف شماره ۵۳۰۰۰۰ - ۳ از جدول شماره ۹,,10.800,0.000,0.000,10.800,,3
متفرقه, درآمد - هزینه,باز پرداخت فروش اموال دولتی,,,اعتبار موضوع باز پرداخت فروش و واگذاری اموال منقول و غیر منقول دولتی,ردیف شماره ۵۳۰۰۰۰ - ۴ از جدول شماره ۹,,0.000,975.951,0.000,975.951,,3
متفرقه, درآمد - هزینه,انتشار کتب و نشریات و برگزاری همایش,,,انتشار کتب و نشریات و برگزاری همایش‌ها - موضوع ماده ۵۴ قانون الحاق موادی به قانون تنظیم بخشی از مقررات مالی دولت,ردیف شماره ۵۳۰۰۰۰ - ۵ از جدول شماره ۹,,3.078,0.000,0.000,3.078,,3
متفرقه, درآمد - هزینه,استرداد مالیات نهادها و بنیادهای انقلاب اسلامی,,,استرداد مالیات نهادها و بنیادهای انقلاب اسلامی,ردیف شماره ۵۳۰۰۰۰ - ۶ از جدول شماره ۹,,18.000,0.000,0.000,18.000,,3
متفرقه, درآمد - هزینه, بدهی آب و برق نیروهای مسلح,,,باز پرداخت بدهی آب، برق، فاضلاب و گاز نیروهای مسلح ,ردیف شماره ۵۳۰۰۰۰ - ۷ از جدول شماره ۹,,107.600,0.000,0.000,107.600,اعتبار این ردیف علاوه بر اعتبارات جاری ردیف‌های مربوط به نهادهای نظامی و امنیتی در بودجه ملی است.,3
متفرقه, درآمد - هزینه,حساب ۱۰۰ امام,,,بنیاد مسکن انقلاب اسلامی - حساب ۱۰۰ حضرت امام خمینی - تامین مسکن محرومین سراسر کشور موضوع نیم درصد درآمد بانک‌های دولتی و خصوصی,ردیف شماره ۵۳۰۰۰۰ - ۸ از جدول شماره ۹,,18.000,0.000,0.000,18.000,اعتبار این ردیف علاوه بر اعتبارات بنیاد مسکن در بودجه ملی است.,3
متفرقه, درآمد - هزینه,سازمان آب وبرق خوزستان,,,شرکت‌های سهامی آب منطقه ای وسازمان آب وبرق خوزستان - موضوع ماده ۶۳ قانون تنظیم بخشی از مقررات مالی دولت,ردیف شماره ۵۳۰۰۰۰ - ۹ از جدول شماره ۹,,0.000,16.000,0.000,16.000,,3
متفرقه, درآمد - هزینه,اعتبار اخذ مابه‌التفاوت کالاهای وارداتی,,,اعتبار مربوط به اخذ مابه‌التفاوت از کالاهای وارداتی موضوع بند۱ ماده۱۳ قانون الحاق موادی به قانون تنظیم بخشی از مقررات مالی دولت,ردیف شماره ۵۳۰۰۰۰ - ۱۰ از جدول شماره ۹,,38.600,0.000,0.000,38.600,,3
متفرقه, درآمد - هزینه,حقوق و عوارض گمرکی مترو,,,حقوق و عوارض گمرکی واردات واگن و تجهیزات شرکت‌های قطار شهری(جمعی - خرجی),ردیف شماره ۵۳۰۰۰۰ - ۱۱ از جدول شماره ۹,,64.300,0.000,0.000,64.300,,3
متفرقه, درآمد - هزینه,اعتبارات واگذاری پادگان‌ها,,,اعتبارات موضوع واگذاری زمین و تاسیسات پادگان‌ها,ردیف شماره ۵۳۰۰۰۰ - ۱۲ از جدول شماره ۹,,0.000,11.200,0.000,11.200,,3
متفرقه, درآمد - هزینه,حمایت مالی از تولید و عرضه مسکن,,,اعتبار موضوع آیین نامه اجرایی ماده ۸ قانون ساماندهی و حمایت مالی از تولید و عرضه مسکن,ردیف شماره ۵۳۰۰۰۰ - ۱۳ از جدول شماره ۹,,5.400,19.200,0.000,24.600,,3
متفرقه, درآمد - هزینه,اعتبارات اجاره ساختمان‌ها و اراضی دولتی,,,اعتبارات موضوع اجاره ساختمانها و اراضی دولتی از جمله امکانات، اماکن و فضاهای آموزشی، فرهنگی، هنری و ورزشی کلیه دستگاه‌های اجرائی,ردیف شماره ۵۳۰۰۰۰ - ۱۴ از جدول شماره ۹,,142.000,0.000,0.000,142.000,,3
متفرقه, درآمد - هزینه,اعتبار موضوع معافیت مالیاتی,,,اعتبار موضوع معافیت مالیاتی,ردیف شماره ۵۳۰۰۰۰ - ۱۵ از جدول شماره ۹,,100.000,0.000,0.000,100.000,,3
متفرقه, درآمد - هزینه,اعتبارات واگذاری طرح‌های عمرانی,,,اعتبارات موضوع واگذاری طرح‌های تملک دارایی‌های سرمایه‌ای نیمه‌تمام، تکمیل شده و آماده بهره‌برداری دولت,ردیف شماره ۵۳۰۰۰۰ - ۱۶ از جدول شماره ۹,,0.000,34.000,0.000,34.000,,3
متفرقه, درآمد - هزینه,اعتبار ثبت معافیت‌های گمرکی,,,گمرک جمهوری اسلامی ایران - اعتبار موضوع ثبت معافیت‌ها و تخفیفات گمرکی به نرخ صفر (جمعی - خرجی),ردیف شماره ۵۳۰۰۰۰ - ۱۷ از جدول شماره ۹,,600.000,0.000,0.000,600.000,,3
متفرقه, درآمد - هزینه,اعتبارات فروش زندان‌های قدیمی,,,سازمان زندان‌ها و اقدامات تامینی و تربیتی کشور - موضوع فروش زندان‌های قدیمی,ردیف شماره ۵۳۰۰۰۰ - ۱۸ از جدول شماره ۹,,0.000,40.000,0.000,40.000,,3
متفرقه, درآمد - هزینه,هزینه واحدهای کشاورزی استانی,,,وزارت جهاد کشاورزی - هزینه واحدهای تولیدی و خدماتی استانی,ردیف شماره ۵۳۰۰۰۰ - ۱۹ از جدول شماره ۹,,1.917,0.000,0.000,1.917,,3
متفرقه, درآمد - هزینه,توسعه و نوسازی شبکه ریلی,,,شرکت سهامی راه آهن جمهوری اسلامی ایران - توسعه و نوسازی و تکمیل طرح‌های شبکه ریلی مشروط به وصول درآمد حقوق وروردی - تخصیص در مقاطع ۳ ماهه,ردیف شماره ۵۳۰۰۰۰ - ۲۰ از جدول شماره ۹,,30.000,370.000,0.000,400.000,,3
متفرقه, درآمد - هزینه,مازاد منابع ارزی ناشی از افزایش صادرات نفت,,,مازاد منابع ارزی ناشی از افزایش صادرات نفت خام، میعانات گازی و خالص صادرات گاز نسبت به منابع پیش بینی شده,ردیف شماره ۵۳۰۰۰۰ - ۲۱ از جدول شماره ۹,,0.000,0.000,0.000,0.000,اعتبارات این ردیف در لایحه معادل ۱۰۰ هزار تومان است. در صورت افزایش درآمد ارزی ایران، این ردیف می‌تواند به عنوان یکی از ردیف‌هایی است که در حال حاضر پیش‌بینی در مورد آن وجود ندارد. ,3
متفرقه, درآمد - هزینه,بهینه سازی مصرف انرژی,,,شرکت بهینه سازی مصرف سوخت کشور - کمک به طرح‌های بهینه سازی مصرف انرژی,ردیف شماره ۵۳۰۰۰۰ - ۲۲ از جدول شماره ۹,,0.000,4.136,0.000,4.136,,3
متفرقه, درآمد - هزینه,اعتبارات جریمه غیبت سربازی,,,اعتبار موضوع جریمه زمان غیبت مشمولان جهت تقویت بنیه دفاعی,ردیف شماره ۵۳۰۰۰۰ - ۲۳ از جدول شماره ۹,,"1,350.000",0.000,0.000,"1,350.000",,3
متفرقه, درآمد - هزینه,پرداخت مستمری,,,پرداخت مستمری به فرزندان و همسران بیمه شده متوفی و ۶۰ سال برای مردان و ۵۵ سال برای زنان که زیر ۱۰ سال سابقه پرداخت حق بیمه دارند نسبت به سنوات مستمری - موضوع درآمد حاصل از اخذ یک در هزار قیمت منطقه ای بابت حق الثبت اموال غیر منقول,ردیف شماره ۵۳۰۰۰۰ - ۲۴ از جدول شماره ۹,,0.150,0.000,0.000,0.150,,3
متفرقه, درآمد - هزینه,بیمه کارفرمایی کشاورزان,,,سازمان تامین اجتماعی - سهم بیمه کارفرمایی کشاورزان موضوع ماده ۶۳ قانون الحاق برخی مواد به قانون تنظیم بخشی از مقررات مالی دولت,ردیف شماره ۵۳۰۰۰۰ - ۲۵ از جدول شماره ۹,,24.100,0.000,0.000,24.100,,3
متفرقه, درآمد - هزینه,افزایش سرانه مصرف شیر,,,اعتبارات موضوع ماده ۴۸ قانون الحاق برخی مواد به قانون تنظیم بخشی از مقررات مالی دولت - (۲) موضوع عوارض تولید، واردات و عرضه کالاها و خدمات آسیب رسان به سلامت با اولویت افزایش سرانه مصرف شیر,ردیف شماره ۵۳۰۰۰۰ - ۲۶ از جدول شماره ۹,,17.000,3.000,0.000,20.000,,3
متفرقه, درآمد - هزینه, اجرای طرح جامع حدنگار,,,سازمان ثبت اسناد و املاک کشور - اجرای طرح جامع حدنگار,ردیف شماره ۵۳۰۰۰۰ - ۲۷ از جدول شماره ۹,,230.100,217.100,0.000,447.200,,3
متفرقه, درآمد - هزینه,سازمان نوسازی مدارس,,,سازمان نوسازی، توسعه و تجهیز مدارس کشور - اعتبارات موضوع بند ب ماده ۶۵ قانون الحاق موادی به قانون تنظیم بخشی از مقررات مالی دولت ,ردیف شماره ۵۳۰۰۰۰ - ۲۸ از جدول شماره ۹,,0.000,0.000,0.000,0.000,,3
متفرقه, درآمد - هزینه,جایگزینی ناوگان فرسوده,,,تخفیف حقوق ورودی برای جایگزینی ناوگان خودروهای فرسوده عمومی موضوع ماده ۲ قانون توسعه حمل و نقل عمومی و مدیریت مصرف سوخت,ردیف شماره ۵۳۰۰۰۰ - ۲۹ از جدول شماره ۹,,180.000,0.000,0.000,180.000,,3
متفرقه, درآمد - هزینه,استرداد حقوق ورودی و کالاهای وارداتی,,,استرداد حقوق ورودی و کالاهای وارداتی موضوع مواد ۶۶ تا ۶۸ و هزینه انبارداری موضوع تبصره ۲ ماده ۴۵ قانون امور گمرکی,ردیف شماره ۵۳۰۰۰۰ - ۳۰ از جدول شماره ۹,,0.000,0.000,0.000,0.000,,3
متفرقه, درآمد - هزینه,سهم وزارت ورزش و آموزش و پرورش از مالیات ارزش افزوده,,,اعتبارات موضوع.۲۷ درصد از ۹ درصد تعرفه مالیات بر ارزش افزوده ۸۵. درصد سهم وزارت ورزش و جوانان ۱۵درصد، سهم وزارت آموزش و پرورش ۲۰ درصد از کل، سهم جوانان و اشتغال,ردیف شماره ۵۳۰۰۰۰ - ۳۱ از جدول شماره ۹,,373.000,373.100,0.000,746.100,,3
متفرقه, درآمد - هزینه,طرح‌های آبرسانی روستایی,,,اجرای طرح‌های آبرسانی روستایی و توسعه شبکه‌های آن,ردیف شماره ۵۳۰۰۰۰ - ۳۲ از جدول شماره ۹,,0.000,"1,050.000",0.000,"1,050.000",,3
متفرقه, درآمد - هزینه,طرح‌های آبیاری تحت فشار,,,اجرای طرح‌های آبیاری تحت فشار، کم فشار و سامانه‌های نوین آبیاری,ردیف شماره ۵۳۰۰۰۰ - ۳۳ از جدول شماره ۹,,0.000,"1,050.000",0.000,"1,050.000",,3
متفرقه, درآمد - هزینه,صدا و سیما,,,اعتبارات موضوع افزایش پوشش استانی، توسعه کمی و کیفی برنامه‌های تولیدی، مستند و فیلمها، سریال‌های فاخر و تولید بازیهای رایانه‌ای صدا و سیمای جمهوری اسلامی ایران,ردیف شماره ۵۳۰۰۰۰ - ۳۴ از جدول شماره ۹,,0.000,350.000,0.000,350.000,,3
متفرقه, درآمد - هزینه,راهپیمایی سالانه اربعین,,,توسعه امکانات، فعالیت‌های فرهنگی و خدماتی زیارتی در قطب‌های گردشگری مذهبی و برگزاری و تمهید امکانات لازم مراسم سالانه پیاده روی اربعین - موضوع ماده ۹۷ قانون برنامه ششم توسعه,ردیف شماره ۵۳۰۰۰۰ - ۳۵ از جدول شماره ۹,,0.000,16.000,0.000,16.000,,3
متفرقه, درآمد - هزینه,پاداش پایان خدمت بازنشستگان,,,اعتبارات موضوع بند ب تبصره - (۱۲) بازخرید کارکنان مازاد رسمی و غیر رسمی و پاداش پایان خدمت بازنشستگان,ردیف شماره ۵۳۰۰۰۰ - ۳۶ از جدول شماره ۹,,100.000,0.000,0.000,100.000,,3
متفرقه, درآمد - هزینه,مناطق جنگ‌زده,,,اعتبارات موضوع اثرات جبرانی مناطق تحت تاثیر جنگ تحمیلی,ردیف شماره ۵۳۰۰۰۰ - ۳۷ از جدول شماره ۹,,0.000,8.000,0.000,8.000,,3
متفرقه, درآمد - هزینه,زلزله ورزقان,,,صندوق کارافرینی امید - افزایش سرمایه از محل برگشتی اقساط تسهیلات پرداختی بابت زلزله سال ۱۳۹۱ آذربایجان شرقی,ردیف شماره ۵۳۰۰۰۰ - ۳۸ از جدول شماره ۹,,20.000,0.000,0.000,20.000,,3
متفرقه, درآمد - هزینه,مقابله با ریزگردها,,,مقابله با ریزگردها در کشور و رفع مشکل برق خوزستان,ردیف شماره ۵۳۰۰۰۰ - ۳۹ از جدول شماره ۹,,0.000,525.000,0.000,525.000,,3
متفرقه, درآمد - هزینه,جلوگیری از خام‌فروشی,,,کمک به نوسازی و تکمیل زنجیره ارزش در راستای جلوگیری از خام فروشی موضوع ماده ۳۷ قانون رفع موانع تولید رقابت پذیر و ارتقاء نظام مالی کشور,ردیف شماره ۵۳۰۰۰۰ - ۴۰ از جدول شماره ۹,,25.000,0.000,0.000,25.000,,3
متفرقه, درآمد - هزینه,ساماندهی اشتغال ملوانان,,,ساماندهی اشتغال ملوانان و بهسازی شناورهای سنتی با ظرفیت کمتر از ۵۰۰ تن,ردیف شماره ۵۳۰۰۰۰ - ۴۱ از جدول شماره ۹,,9.000,1.000,0.000,10.000,,3
متفرقه, درآمد - هزینه,استرداد مالیات شرکت‌های آستان قدس,,,آستان قدس رضوی - استرداد مالیات شرکت‌ها و موسسات وابسته,ردیف شماره ۵۳۰۰۰۰ - ۴۲ از جدول شماره ۹,,30.000,0.000,0.000,30.000,,3
متفرقه, درآمد - هزینه,بهبود محیط زیست,,,بهبود محیط زیست، آبخیزداری و ساماندهی پسماندهای عادی کل کشور,ردیف شماره ۵۳۰۰۰۰ - ۴۳ از جدول شماره ۹,,0.000,"7,000.000",0.000,"7,000.000",,3
متفرقه, درآمد - هزینه,ساماندهی حمل و نقل عمومی,,,ساماندهی حمل و نقل عمومی (موتور سیکلت، تاکسی، مینی بوس، اتوبوس، کامیون و کامیونت),ردیف شماره ۵۳۰۰۰۰ - ۴۴ از جدول شماره ۹,,0.000,350.000,0.000,350.000,,3
متفرقه, درآمد - هزینه,ساماندهی بافت‌های فرسوده ,,,ساماندهی بافتهای فرسوده و بازسازی مناطق آسیب دیده از زلزله,ردیف شماره ۵۳۰۰۰۰ - ۴۵ از جدول شماره ۹,,0.000,350.000,0.000,350.000,,3
متفرقه, درآمد - هزینه,تسویه پایان خدمت بازنشستگان آموزش و پرورش,,,تسویه مطالبات موضوع پاداش پایان خدمت بازنشستگان وزارت آموزش و پرورش,ردیف شماره ۵۳۰۰۰۰ - ۴۶ از جدول شماره ۹,,"3,520.000",0.000,0.000,"3,520.000",,3
متفرقه, درآمد - هزینه,توسعه حمل و نقل ریلی,,,توسعه حمل و نقل ریلی,ردیف شماره ۵۳۰۰۰۰ - ۴۷ از جدول شماره ۹,,0.000,"1,225.000",0.000,"1,225.000",,3
متفرقه, درآمد - هزینه,تقویت بنیه دفاعی وزارت دفاع,,,اعتبارات وجوه مسترد شده ناشی از طرح دعاوی قراردادهای نظامی در مراجع بین المللی جهت تقویت بنیه دفاعی وزارت دفاع - پشتیبانی از کوثر، ۳۰ درصد وزارت دفاع - تقویت بنیه دفاعی، ۳۵ درصد ستاد کل نیروهای مسلح - تقویت بنیه دفاعی ۳۵ درصد,ردیف شماره ۵۳۰۰۰۰ - ۴۸ از جدول شماره ۹,,"2,000.000",0.000,0.000,"2,000.000",,3
متفرقه, درآمد - هزینه,حمل و نقل عمومی تهران,,,کاهش آلودگی هوا و توسعه حمل و نقل عمومی شهر تهران,ردیف شماره ۵۳۰۰۰۰ - ۴۹ از جدول شماره ۹,,0.000,150.000,0.000,150.000,,3
متفرقه, درآمد - هزینه,تعمیر و نگهداری خانه‌های سازمانی نیروهای مسلح,,,تعمیر و نگهداری خانه‌های سازمانی نیروهای مسلح,ردیف شماره ۵۳۰۰۰۰ - ۵۰ از جدول شماره ۹,,0.000,150.000,0.000,150.000,,3
متفرقه, درآمد - هزینه,مدیریت بهره‌وری در دستگاه‌های اجرایی,,,پیاده سازی چرخه مدیریت بهره‌وری در دستگاه‌های اجرایی,ردیف شماره ۵۳۰۰۰۰ - ۵۱ از جدول شماره ۹,,10.000,0.000,0.000,10.000,,3
متفرقه, درآمد - هزینه,توسعه منطقه مکران,,,توسعه منطقه مکران,ردیف شماره ۵۳۰۰۰۰ - ۵۲ از جدول شماره ۹,,0.000,350.000,0.000,350.000,,3
متفرقه, درآمد - هزینه,,,,اعتبارات متمرکز درآمد - هزینه,ردیف شماره ۵۳۰۰۰۰ از جدول شماره ۹,,"9,308.045","14,688.687",0.000,"23,996.732",,2
متفرقه,نهادهای خاص,مطالبات آستان قدس,,,مطالبات آستان قدس رضوی از دولت,ردیف شماره ۵۴۰۰۰۰ - ۱ از جدول شماره ۹,,16.000,0.000,0.000,16.000,,3
متفرقه,نهادهای خاص,افزایش سرمایه دولت در بانک‌ها,,,افزایش سرمایه دولت در بانک‌ها و موسسات اعتباری و صندوقهای قرض الحسنه,ردیف شماره ۵۴۰۰۰۰ - ۲ از جدول شماره ۹,,48.000,0.000,0.000,48.000,,3
متفرقه,نهادهای خاص,مطالبات آستان حضرت معصومه,,,مطالبات آستان حضرت معصومه از دستگاه‌های اجرایی,ردیف شماره ۵۴۰۰۰۰ - ۳ از جدول شماره ۹,,4.000,0.000,0.000,4.000,,3
متفرقه,نهادهای خاص,ستاد دیه,,,ستاد مردمی رسیدگی به امور دیه - کمک,ردیف شماره ۵۴۰۰۰۰ - ۴ از جدول شماره ۹,,60.000,0.000,0.000,60.000,,3
متفرقه,نهادهای خاص,,,,اعتبارات نهادهای خاص,ردیف شماره ۵۴۰۰۰۰ از جدول شماره ۹,,128.000,0.000,0.000,128.000,,2
متفرقه,ردیف‌های موقت,ردیف‌های موقت,سازمان برنامه و بودجه - توازن منطقه‌ای,,سازمان برنامه و بودجه کشور - زمینه سازی جهت تحرک بخشیدن به اقتصاد مناطق کمتر توسعه یافته و حاشیه ای و تقویت پیوند با اقتصاد ملی - توازن منطقه‌ای زیرساختها و کمک‌های فنی و اعتباری ,ردیف شماره ۵۵۰۰۰۰ - ۱ از جدول شماره ۹,,0.000,100.000,0.000,100.000,,4
متفرقه,ردیف‌های موقت,ردیف‌های موقت,وام دانشجویان,,اعتبار موضوع وجوه اداره شده برای اعطای وام قرض الحسنه با حداقل کارمزد و ارایه حمایت‌های مالی به دانشجویان از طریق صندوق‌های رفاه وزارتخانه‌های علوم، تحقیقات و فناوری، بهداشت، درمان و آموزش پزشکی، دانشگاه آزاد اسلامی و مراکز آموزش عالی غیر انتفاعی به نسبت تعداد دانشجویان و باز پرداخت پس از فراغت از تحصیل دانشجویان و مبلغ شهریه و بازپرداخت مبلغ شهریه,ردیف شماره ۵۵۰۰۰۰ - ۲ از جدول شماره ۹,,0.000,30.000,0.000,30.000,,4
متفرقه,ردیف‌های موقت,ردیف‌های موقت,هزینه‌های ضروری استانداران,,هزینه‌های ضروری استانداران - توزیع استانی و خارج از شمول,ردیف شماره ۵۵۰۰۰۰ - ۳ از جدول شماره ۹,,15.000,0.000,0.000,15.000,,4
متفرقه,ردیف‌های موقت,ردیف‌های موقت, قطارهای شهری و حومه ای جدید ,,اعتبارات مطالعه و احداث قطارهای حومه ای جدید موضوع جدول شماره ۱۵ (شبکه ریبی مسافری حومه کلان‌شهر، مترو رشت، قطار حومه‌ای تهران پاکدشت، شریف‌أباد - گرمسار و قطار حومه‌ای شهرهای جدید پردیس، صدرا، سهند و شیرین‌شهر),ردیف شماره ۵۵۰۰۰۰ - ۴ از جدول شماره ۹,,0.000,5.500,0.000,5.500,,4
متفرقه,ردیف‌های موقت,ردیف‌های موقت,حفاظت از نخبگان,,حفاظت از نخبگان,ردیف شماره ۵۵۰۰۰۰ - ۵ از جدول شماره ۹,,15.000,0.000,0.000,15.000,,4
